"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"ENSG00000185499",1692.4200872257,-0.648029710421053,0.541302032189434,-1.19716844180306,0.231240907635217,0.999975617694874,"Not Significant"
"ENSG00000231064",39.7906369253457,-0.0594594361700822,0.441209269033865,-0.134764703153864,0.892797913997929,0.999975617694874,"Not Significant"
"ENSG00000169231",317.839080822249,0.0695081116793939,0.287788122637502,0.241525296604913,0.809148012854643,0.999975617694874,"Not Significant"
"ENSG00000173171",67.8476510614953,-0.049686206584873,0.24924017332019,-0.199350714304964,0.841988410912755,0.999975617694874,"Not Significant"
"ENSG00000236263",2.98929260694702,-0.690228378001389,0.474225895880344,-1.45548436725511,0.145535214943732,0.999975617694874,"Not Significant"
"ENSG00000160766",26.2485242184519,0.255189602755641,0.418599887341155,0.609626544279655,0.542109223774845,0.999975617694874,"Not Significant"
"ENSG00000177628",145.671245556406,-0.093219049346986,0.31206614262536,-0.298715677909657,0.765156993697548,0.999975617694874,"Not Significant"
"ENSG00000160767",184.629166550216,0.0336831578917766,0.27587789852958,0.122094441313736,0.902824224133352,0.999975617694874,"Not Significant"
"ENSG00000116521",225.092642234647,-0.12932901357279,0.364848441527339,-0.354473252047863,0.722984246153594,0.999975617694874,"Not Significant"
"ENSG00000176444",515.134637589379,0.388555239705324,0.311705674954939,1.24654528590631,0.212564274388198,0.999975617694874,"Not Significant"
"ENSG00000143630",69.0689116280731,0.655452687719755,0.430205678948692,1.52357981261779,0.127613709220659,0.999975617694874,"Not Significant"
"ENSG00000160752",595.240788989287,0.043651017301741,0.227861210666863,0.191568442798978,0.84808026363889,0.999975617694874,"Not Significant"
"ENSG00000225855",62.6530160823738,0.0451972295158927,0.334197140307591,0.13524122161636,0.892421156323817,0.999975617694874,"Not Significant"
"ENSG00000160753",271.89044369573,-0.142896885504529,0.290826810278995,-0.491347016347791,0.623181031527676,0.999975617694874,"Not Significant"
"ENSG00000116539",3095.10071324743,-0.162210191301982,0.15678165850721,-1.03462479505868,0.30084416981261,0.999975617694874,"Not Significant"
"ENSG00000227773",13.9123206338406,0.125659505496496,0.424232875412083,0.296204072761771,0.767074238715181,0.999975617694874,"Not Significant"
"ENSG00000235919",24.92357637787,-0.00183099203728756,0.340228902119992,-0.00538164754927789,0.995706087235569,0.999975617694874,"Not Significant"
"ENSG00000125459",54.4955528548318,0.154502097324936,0.455454187053187,0.339226428731665,0.734439161146603,0.999975617694874,"Not Significant"
"ENSG00000246203",7.02750150695525,-0.246852616972736,0.544004189072049,-0.453769698710983,0.649994595142601,0.999975617694874,"Not Significant"
"ENSG00000163374",518.986566391434,0.0462662480425735,0.217435971332529,0.212781021277374,0.831497767592632,0.999975617694874,"Not Significant"
"ENSG00000132676",527.463850325552,-0.104396890227483,0.232370407128178,-0.449269300328318,0.653237401026621,0.999975617694874,"Not Significant"
"ENSG00000203761",19.365524017834,-0.0305496409167605,0.470286511821764,-0.0649596366232562,0.948206137651609,0.999975617694874,"Not Significant"
"ENSG00000116580",963.802628749712,0.290111911154251,0.236928603388176,1.22446976433209,0.220775065582741,0.999975617694874,"Not Significant"
"ENSG00000132718",204.23621489533,0.405087100785759,0.38650511665394,1.04807694214423,0.294603158766153,0.999975617694874,"Not Significant"
"ENSG00000143622",585.997958235132,-0.0394343446363264,0.284909780850772,-0.138409936361508,0.889916444519369,0.999975617694874,"Not Significant"
"ENSG00000132680",815.985622217815,-0.0423375983120461,0.367838369709433,-0.115098374173118,0.908367148562691,0.999975617694874,"Not Significant"
"ENSG00000207475",34.3622914896757,-0.735482689924307,0.48822554305943,-1.50644041545934,0.131954152230774,0.999975617694874,"Not Significant"
"ENSG00000116584",1125.37359902434,-0.259676910684852,0.388016481806854,-0.669241959711683,0.503341144063212,0.999975617694874,"Not Significant"
"ENSG00000273002",22.6346654310082,-0.500641454628568,0.425627004383702,-1.17624457440967,0.239497157017335,0.999975617694874,"Not Significant"
"ENSG00000163479",1163.69756369632,-0.492774368166163,0.294662795678234,-1.67233317335475,0.0944586416407558,0.999975617694874,"Not Significant"
"ENSG00000160803",305.659878407183,-0.329986031277043,0.374642944533129,-0.88080140328884,0.378425320094474,0.999975617694874,"Not Significant"
"ENSG00000116586",106.138930870225,-0.29308834969794,0.341669558363695,-0.857812299994131,0.390996116775037,0.999975617694874,"Not Significant"
"ENSG00000132698",202.472351267847,-0.370986638413231,0.502572599050326,-0.738175219091246,0.460407979569584,0.999975617694874,"Not Significant"
"ENSG00000254726",488.450128676888,-0.606737106287578,0.571644542144418,-1.06138878543564,0.288513251327305,0.999975617694874,"Not Significant"
"ENSG00000160789",1523.97649684488,-0.125600394763344,0.267539026535873,-0.469465693994751,0.638736800755358,0.999975617694874,"Not Significant"
"ENSG00000196189",363.092979374882,-0.256626761436817,0.398211731736715,-0.64444801843882,0.519284955150054,0.999975617694874,"Not Significant"
"ENSG00000160785",460.597589811372,-0.190802235519975,0.294270733463467,-0.648390117747343,0.516732660377111,0.999975617694874,"Not Significant"
"ENSG00000160783",171.761480655896,-0.354062941631844,0.365222250856639,-0.969445155111385,0.33232313192806,0.999975617694874,"Not Significant"
"ENSG00000242252",3.49318323627498,0.398681060486004,0.494854494154623,0.805653106509793,0.42044289527551,0.999975617694874,"Not Significant"
"ENSG00000160781",41.1508337057098,-0.582662123887712,0.468507494944773,-1.24365592903993,0.213626222451676,0.999975617694874,"Not Significant"
"ENSG00000198952",841.833800047318,0.185942216445841,0.232243449679885,0.800634922974734,0.423343026956846,0.999975617694874,"Not Significant"
"ENSG00000163472",136.599674541445,-1.12060395252315,0.533564171846748,-2.1002233876472,0.0357091949502623,0.869733017700897,"Not Significant"
"ENSG00000198715",253.385238068336,-0.197431939742544,0.298059011762182,-0.662392116833806,0.507719954550548,0.999975617694874,"Not Significant"
"ENSG00000163468",907.712198062816,0.175001598005596,0.277434389570805,0.630785528341767,0.528180766984417,0.999975617694874,"Not Significant"
"ENSG00000132677",6.60384695055946,-0.529664726450211,0.717075730548468,-0.738645451081,0.460122317396446,0.999975617694874,"Not Significant"
"ENSG00000125462",42.2192266465287,-1.14247914376919,0.553599612343198,-2.06372822215944,0.0390434919316251,0.889011376020703,"Not Significant"
"ENSG00000236947",3.58239178433756,0.144294672478428,0.58843972936471,0.24521572096128,0.806289404364879,0.999975617694874,"Not Significant"
"ENSG00000116604",872.311894871482,-0.178955853703739,0.267326672392493,-0.669427603696023,0.503222748067908,0.999975617694874,"Not Significant"
"ENSG00000206651",6.90533367412579,0.0211227450223537,0.399740133051501,0.0528411917540248,0.957858441054448,0.999975617694874,"Not Significant"
"ENSG00000183856",349.206374968424,0.175489287233323,0.387127983763051,0.453310777297708,0.650324973405469,0.999975617694874,"Not Significant"
"ENSG00000187862",5.0709217217395,-0.139735387677528,0.591780490654855,-0.236127060428942,0.813334076368227,0.999975617694874,"Not Significant"
"ENSG00000163382",213.009317444201,-0.0864213966882152,0.322257676790994,-0.268174826892535,0.788564750751308,0.999975617694874,"Not Significant"
"ENSG00000160818",223.761638820287,0.161534773892417,0.243901407599249,0.662295373702116,0.507781941158925,0.999975617694874,"Not Significant"
"ENSG00000272068",20.274820973939,-1.20043433631597,0.738951239395017,-1.6245108910011,0.104266817904801,0.999975617694874,"Not Significant"
"ENSG00000132692",11.1601480406566,-2.37995778819874,0.827974467668057,-2.87443379130005,0.00404752622263771,0.399821707381431,"Not Significant"
"ENSG00000272405",58.2711604129696,0.399120492176653,0.609992279992203,0.654304169524498,0.512915860152968,0.999975617694874,"Not Significant"
"ENSG00000229953",12.0521271082662,0.135417884086438,0.682201266697184,0.198501367114211,0.842652815231001,0.999975617694874,"Not Significant"
"ENSG00000132688",528.94404410477,-0.519436937914309,0.476752081392221,-1.08953260654351,0.275919084045364,0.999975617694874,"Not Significant"
"ENSG00000143320",318.576398300948,-0.704247975484507,0.513500251485247,-1.37146568759712,0.170229832708736,0.999975617694874,"Not Significant"
"ENSG00000223356",5.33022608436234,0.0175393579969517,0.465552116429237,0.0376743169625729,0.969947353549668,0.999975617694874,"Not Significant"
"ENSG00000143319",363.645910819743,-0.106004082674043,0.294463527168996,-0.359990534967701,0.71885421172799,0.999975617694874,"Not Significant"
"ENSG00000143303",124.619537150512,0.219547966860208,0.326406178158763,0.672621970878933,0.501187820379221,0.999975617694874,"Not Significant"
"ENSG00000143314",158.988874604494,0.222546674115049,0.259508517578789,0.857569825420015,0.391130042924291,0.999975617694874,"Not Significant"
"ENSG00000143321",1791.07906131221,-0.275453439801438,0.330847505945515,-0.832569189283236,0.405087741656361,0.999975617694874,"Not Significant"
"ENSG00000143294",401.182809700597,-0.098994474040371,0.258551985672016,-0.382880347188475,0.701808483724659,0.999975617694874,"Not Significant"
"ENSG00000027869",53.6300408196347,-0.150436832377026,0.452944691166224,-0.332130689046574,0.739790577677527,0.999975617694874,"Not Significant"
"ENSG00000198400",6.18355099429206,-0.266266947616755,0.516718510777474,-0.515303675140493,0.606340831203113,0.999975617694874,"Not Significant"
"ENSG00000027644",4.37927141876146,-1.23802339076262,0.762265036343008,-1.6241377102931,0.104346421297534,0.999975617694874,"Not Significant"
"ENSG00000187800",116.013677526847,0.0788860780493717,0.382058413415681,0.206476484431043,0.836418731687519,0.999975617694874,"Not Significant"
"ENSG00000160838",9.80547560343947,0.981157331714248,0.777612393639284,1.26175629367526,0.207036493607057,0.999975617694874,"Not Significant"
"ENSG00000132694",856.116619574078,0.092157664682801,0.243730358879666,0.378113194869996,0.705346506629124,0.999975617694874,"Not Significant"
"ENSG00000237842",3.04048952828242,-1.30276477079242,0.745271416415416,-1.7480407031554,0.0804569795399223,0.999975617694874,"Not Significant"
"ENSG00000117036",581.001064642528,-0.164435217973437,0.298424485804655,-0.551011146186827,0.581626033763803,0.999975617694874,"Not Significant"
"ENSG00000229961",22.1021909791216,0.854701309640882,0.741279569547011,1.15300804818239,0.248907081123285,0.999975617694874,"Not Significant"
"ENSG00000143297",511.002289195656,-0.146064602163153,0.585705108004722,-0.249382496698279,0.803064923143426,0.999975617694874,"Not Significant"
"ENSG00000163518",3.24857760511387,0.691988960654847,0.685533413260262,1.00941682384799,0.312774773302279,0.999975617694874,"Not Significant"
"ENSG00000160856",83.7730032826856,0.28547999636429,0.649523175943628,0.439522417271015,0.660283042384346,0.999975617694874,"Not Significant"
"ENSG00000132704",66.6706627393079,-0.654257385993294,0.653377733057491,-1.00134631606083,0.316659408305576,0.999975617694874,"Not Significant"
"ENSG00000163534",62.8691783602037,-1.34529704509276,0.716797856851318,-1.87681510517102,0.0605434394552517,0.990215399710631,"Not Significant"
"ENSG00000073754",3.07705578086848,0.425974962374414,0.884067047564134,0.481835584244544,0.629922748782411,0.999975617694874,"Not Significant"
"ENSG00000183853",872.051968309587,-0.0495650078018794,0.33094377642358,-0.149768665655282,0.880947131659583,0.999975617694874,"Not Significant"
"ENSG00000226520",20.0216169196843,0.0293599437038219,0.474748605578708,0.0618431383658996,0.950687749764288,0.999975617694874,"Not Significant"
"ENSG00000227295",2.84905991970208,-0.232572611155723,0.599325962594403,-0.388056960103893,0.69797388183267,0.999975617694874,"Not Significant"
"ENSG00000158473",18.548239046622,-0.220155134507849,0.50474571417196,-0.43617038902255,0.662713110146185,0.999975617694874,"Not Significant"
"ENSG00000158477",16.3953825561876,-0.251230115698081,0.776018483546251,-0.323742437873398,0.746133038864632,0.999975617694874,"Not Significant"
"ENSG00000158481",23.6372508111185,0.0850347331833491,0.731848493317501,0.116191717219889,0.907500600992552,0.999975617694874,"Not Significant"
"ENSG00000158485",2.67631507189655,1.28266886354243,1.03398078706129,1.2405151813197,0.214784902544526,0.999975617694874,"Not Significant"
"ENSG00000158488",14.0959696352496,-1.23750920501145,0.739840212174814,-1.67267091548552,0.0943920978799023,0.999975617694874,"Not Significant"
"ENSG00000231434",2.82460330712294,-1.42473348196116,0.908110238988324,-1.56889926001536,0.116671414343295,0.999975617694874,"Not Significant"
"ENSG00000163554",3.47681585470451,0.236112127880364,0.596427317959941,0.395877453581398,0.692195434598257,0.999975617694874,"Not Significant"
"ENSG00000163563",101.164514139327,0.227584940196306,0.483387202443339,0.470812919841382,0.637774337457597,0.999975617694874,"Not Significant"
"ENSG00000163564",57.5164019377903,-0.195756102825301,0.533666148268601,-0.366813790719913,0.713757920124555,0.999975617694874,"Not Significant"
"ENSG00000163565",1173.06835577367,0.175561652471924,0.348582803989055,0.503644042284531,0.614511537374132,0.999975617694874,"Not Significant"
"ENSG00000163568",60.0539597336144,-0.633092772074577,0.507036210223394,-1.24861451570815,0.211806100561028,0.999975617694874,"Not Significant"
"ENSG00000162706",69.9609164663612,0.259319245310888,0.778960163811859,0.332904373494407,0.739206467998824,0.999975617694874,"Not Significant"
"ENSG00000225670",29.0903116517256,-0.162909226493681,0.66017595022333,-0.246766375598158,0.805089034243821,0.999975617694874,"Not Significant"
"ENSG00000213088",60.5035800590911,0.262307015111192,0.665695388394679,0.394034598532737,0.693555495422684,0.999975617694874,"Not Significant"
"ENSG00000179639",12.9664845242849,0.324671884062391,0.683348024521054,0.475119371699285,0.63470189175511,0.999975617694874,"Not Significant"
"ENSG00000132693",2.92308896686727,-0.889384025173561,1.50246496744631,-0.59194992525198,0.553884120666174,0.999975617694874,"Not Significant"
"ENSG00000158716",80.4401335755192,0.703516069877629,0.370242681247939,1.90014848505948,0.0574136364441998,0.974896623729474,"Not Significant"
"ENSG00000181036",13.0556884770096,0.0836000012103062,0.515766236805096,0.162088937283225,0.871235817765783,0.999975617694874,"Not Significant"
"ENSG00000158714",223.302425681433,0.0214387385148252,0.423190684520004,0.0506597600066308,0.959596642314289,0.999975617694874,"Not Significant"
"ENSG00000188004",21.0824974001076,0.528569083722875,0.353495037391522,1.49526592402327,0.134845054554234,0.999975617694874,"Not Significant"
"ENSG00000243284",6.23222084231135,-0.849446759103692,0.744546674263945,-1.14089121403094,0.253915196074564,0.999975617694874,"Not Significant"
"ENSG00000272668",10.6890954891486,0.119406963460352,0.578153854129212,0.206531466680607,0.836375787680739,0.999975617694874,"Not Significant"
"ENSG00000213085",35.5275127746622,1.57386373557977,0.592514663693254,2.65624436325269,0.00790163340667359,0.527874147476173,"Not Significant"
"ENSG00000279430",3.10961295072854,-0.649046988514246,0.616850948592131,-1.05219419698648,0.29271046137331,0.999975617694874,"Not Significant"
"ENSG00000158710",1855.36865611001,-0.328946705366268,0.270444891005567,-1.21631695146165,0.223864206505776,0.999975617694874,"Not Significant"
"ENSG00000085552",278.859754007313,0.547439361678907,0.516231017466317,1.06045422137895,0.288938005933408,0.999975617694874,"Not Significant"
"ENSG00000162723",2.35869307491687,-0.722261345178248,0.818193397466147,-0.882751373226684,0.377370618615436,0.999975617694874,"Not Significant"
"ENSG00000224259",49.6526090005965,0.833672832595145,0.729650193005304,1.14256508199003,0.253219210126015,0.999975617694874,"Not Significant"
"ENSG00000177807",74.1564568811939,-1.79834515361018,0.853087723724715,-2.10804247159755,0.0350273158496553,0.869733017700897,"Not Significant"
"ENSG00000260766",37.4179721130248,-0.0603688721912595,0.38816162687146,-0.155525090611934,0.876407375147536,0.999975617694874,"Not Significant"
"ENSG00000143315",217.130158252539,-0.11668499469001,0.292673310554871,-0.398686830954249,0.690123972463108,0.999975617694874,"Not Significant"
"ENSG00000162728",2.25633436006279,-0.238896247144028,1.10830486034336,-0.215551023632629,0.829337735735632,0.999975617694874,"Not Significant"
"ENSG00000162729",136.458345557379,-0.164080842525135,0.39439823446202,-0.416028339348298,0.677389266082012,0.999975617694874,"Not Significant"
"ENSG00000018625",39.7180382724837,-0.49083384449247,0.621098246736316,-0.790267638125938,0.429371482163196,0.999975617694874,"Not Significant"
"ENSG00000132681",6.57075275532407,-1.25279307180049,0.701281459750313,-1.7864340406868,0.0740290080652492,0.999975617694874,"Not Significant"
"ENSG00000143318",5.06879010525694,-1.57709385033075,0.61913938076784,-2.54723556491412,0.010858011008958,0.597717739746393,"Not Significant"
"ENSG00000227741",11.7873594825715,-1.27018401179639,0.539837700075397,-2.35289979121315,0.0186276533270587,0.724687575950813,"Not Significant"
"ENSG00000162734",1191.93990108261,-0.482863021274761,0.278060881970434,-1.73653704128761,0.0824689207296628,0.999975617694874,"Not Significant"
"ENSG00000132716",982.305152891696,-0.172606245100833,0.227675708879147,-0.758123235678406,0.448377210785435,0.999975617694874,"Not Significant"
"ENSG00000228606",2.76380924158062,-0.330513513228801,0.527520886614224,-0.626541093661957,0.530960091871369,0.999975617694874,"Not Significant"
"ENSG00000162735",353.613115781485,-0.301977628424108,0.293035890004853,-1.03051414084161,0.30276871761758,0.999975617694874,"Not Significant"
"ENSG00000122218",1970.48794267054,-0.0398857998724573,0.234487665791175,-0.170097645596327,0.864933345077066,0.999975617694874,"Not Significant"
"ENSG00000202078",12.5319784413311,0.244740540836755,0.383639997876791,0.637943233737988,0.523510633092322,0.999975617694874,"Not Significant"
"ENSG00000162736",838.101055451404,-0.562354772902525,0.239116702543448,-2.35180046780858,0.0186827937729737,0.724687575950813,"Not Significant"
"ENSG00000171786",5.29358625978469,0.174093183228335,0.424736299000004,0.409885342124557,0.681890058333791,0.999975617694874,"Not Significant"
"ENSG00000162738",554.077338257602,-0.157507630030741,0.455204116411075,-0.346015390354033,0.729331148515693,0.999975617694874,"Not Significant"
"ENSG00000162739",112.532567488222,-0.383663490860524,0.540351069824789,-0.710026337108814,0.477687804149754,0.999975617694874,"Not Significant"
"ENSG00000066294",636.48496258457,0.124626834478616,0.395484815578166,0.315124195846614,0.75266735809698,0.999975617694874,"Not Significant"
"ENSG00000117090",56.9600969220968,0.0946739257492323,0.527962240072926,0.179319501591923,0.857686834976157,0.999975617694874,"Not Significant"
"ENSG00000228863",13.9500716018089,0.00964180422845649,0.529728953879292,0.0182013917831902,0.98547819233871,0.999975617694874,"Not Significant"
"ENSG00000117091",155.351902846546,-0.421464518709144,0.500625617306005,-0.841875653461668,0.39985755949084,0.999975617694874,"Not Significant"
"ENSG00000026751",352.235937818506,-0.0528418641688897,0.504088273048971,-0.104826608739133,0.916513395647049,0.999975617694874,"Not Significant"
"ENSG00000122224",105.896350345292,-1.1359703425846,0.492189971118049,-2.30799164803004,0.0209996010264278,0.748915570703247,"Not Significant"
"ENSG00000122223",20.7593336754948,0.989190680674656,0.454861200472245,2.17470885546549,0.0296519408722056,0.829504285865788,"Not Significant"
"ENSG00000179914",2.41272151659038,-0.619718589492503,0.782173235237403,-0.792303496941323,0.428183733173755,0.999975617694874,"Not Significant"
"ENSG00000158764",5.01703302440014,0.905248795000454,0.728678724916805,1.24231539092047,0.214120218939118,0.999975617694874,"Not Significant"
"ENSG00000158769",1156.0602134125,-0.16323506188314,0.33218935038014,-0.491391616547438,0.623149492521214,0.999975617694874,"Not Significant"
"ENSG00000270149",5.13902498483858,0.305199467831581,0.440511308482996,0.692830040805552,0.488416217394186,0.999975617694874,"Not Significant"
"ENSG00000215845",104.992152215665,0.130737174024371,0.371412652979891,0.351999785078538,0.724838423656363,0.999975617694874,"Not Significant"
"ENSG00000158773",240.05007995694,0.358444990782102,0.323011053361802,1.10969883863575,0.267128823525068,0.999975617694874,"Not Significant"
"ENSG00000186517",479.025629665038,0.206445700757363,0.39898008349588,0.51743359956336,0.604853509897143,0.999975617694874,"Not Significant"
"ENSG00000143217",465.455992458479,-0.364139313265229,0.492330141907165,-0.739624252650151,0.459528021463254,0.999975617694874,"Not Significant"
"ENSG00000228917",3.15627653576755,-1.87774123732321,1.1866280871877,-1.58241765688645,0.113554256505388,0.999975617694874,"Not Significant"
"ENSG00000162755",9.41612371773179,0.477908753625932,0.419723337370912,1.13862802249569,0.254858335379764,0.999975617694874,"Not Significant"
"ENSG00000143256",125.904579446222,0.00313997154389589,0.344876539097751,0.00910462495393433,0.992735660679421,0.999975617694874,"Not Significant"
"ENSG00000158793",173.313646446509,0.0742683938722547,0.283741640339639,0.26174654443865,0.793516853836575,0.999975617694874,"Not Significant"
"ENSG00000158796",311.81948022626,-0.340085886054868,0.289898462596342,-1.17312069546366,0.240747408399658,0.999975617694874,"Not Significant"
"ENSG00000143222",335.728388840688,-0.0495775558031944,0.316368938718701,-0.156708038418639,0.875474951617177,0.999975617694874,"Not Significant"
"ENSG00000143258",190.651104871775,0.0999058811488805,0.354750194454158,0.281623189248993,0.77823245717082,0.999975617694874,"Not Significant"
"ENSG00000143224",123.026619845118,-0.311318966557158,0.330075814708562,-0.943174121472773,0.345591847828347,0.999975617694874,"Not Significant"
"ENSG00000158850",248.748653902156,0.0207738251034226,0.352882014754817,0.058869039040871,0.953056418533771,0.999975617694874,"Not Significant"
"ENSG00000158859",218.647810071022,-0.0560833560070288,0.440417331269095,-0.127341391959804,0.898670200904899,0.999975617694874,"Not Significant"
"ENSG00000158864",414.371654605691,0.0736936904987026,0.273211313486511,0.26973147472658,0.787366844383051,0.999975617694874,"Not Significant"
"ENSG00000158869",242.357583305893,0.14704201207259,0.390984995667521,0.376080958865309,0.706856709606752,0.999975617694874,"Not Significant"
"ENSG00000158882",95.2601953952163,-0.00609457345378846,0.323780701091988,-0.0188231523164716,0.984982184215996,0.999975617694874,"Not Significant"
"ENSG00000248485",64.1130601640514,-0.828770398123844,0.669876805214874,-1.23719823058809,0.216013498269461,0.999975617694874,"Not Significant"
"ENSG00000158887",28.1959534107564,-0.277430779706224,0.375953431276291,-0.73793921434471,0.46055138794551,0.999975617694874,"Not Significant"
"ENSG00000143252",685.43447631264,-0.0425950721925109,0.179904069443133,-0.236765473534633,0.812838738155333,0.999975617694874,"Not Significant"
"ENSG00000188931",5.40495183697678,0.0403063756057485,0.710216584412625,0.0567522309255611,0.954742566765098,0.999975617694874,"Not Significant"
"ENSG00000283696",8.63550067084085,-0.0462067376771685,0.412191980663629,-0.112100040381124,0.910744085408986,0.999975617694874,"Not Significant"
"ENSG00000206921",3.02486629403577,-0.825208193556385,0.630397673889073,-1.30902797985513,0.190524873101658,0.999975617694874,"Not Significant"
"ENSG00000215840",8.05434086975405,-0.311440452803636,0.491446612986483,-0.633721841953568,0.52626236796992,0.999975617694874,"Not Significant"
"ENSG00000143226",420.673271001293,-0.271364477930992,0.331409013027697,-0.818820452261849,0.412888860300321,0.999975617694874,"Not Significant"
"ENSG00000273112",2.30773573569514,0.633180041727802,0.620132175198063,1.02104046048824,0.307235269731957,0.999975617694874,"Not Significant"
"ENSG00000173110",58.9107959664497,-0.475454817728062,0.416208653120687,-1.14234726780223,0.253309700903746,0.999975617694874,"Not Significant"
"ENSG00000203747",562.19444200232,0.0724244463536475,0.413977866932277,0.174947629182059,0.861120784668101,0.999975617694874,"Not Significant"
"ENSG00000244682",142.258097217953,-0.232006357512638,0.558841460827729,-0.415155949898566,0.678027743397266,0.999975617694874,"Not Significant"
"ENSG00000225217",87.3733923337526,0.369626078001304,0.545983246880341,0.676991611213873,0.498411276864906,0.999975617694874,"Not Significant"
"ENSG00000162747",25.3365378719748,-0.00523032521382011,0.562386146954636,-0.00930023835427442,0.99257959037618,0.999975617694874,"Not Significant"
"ENSG00000072694",145.157389579566,0.409787974488095,0.503684499580935,0.813580673673775,0.415885213140798,0.999975617694874,"Not Significant"
"ENSG00000132185",30.5043186800393,-1.42364596222407,0.740085509515225,-1.92362361365053,0.0544017789832078,0.963174597602413,"Not Significant"
"ENSG00000162746",10.0171668453554,-0.0638928622372517,0.509748546010979,-0.12534192149687,0.900252865300779,0.999975617694874,"Not Significant"
"ENSG00000081721",90.2051519250118,0.0889443297911402,0.332073017341088,0.26784570003103,0.788818091943572,0.999975617694874,"Not Significant"
"ENSG00000118217",870.48011138199,-0.121261156174462,0.262477723982179,-0.461986466259877,0.644091025782402,0.999975617694874,"Not Significant"
"ENSG00000229808",14.2463807734906,0.886148391185285,0.421943031946571,2.10016121630726,0.0357146617802206,0.869733017700897,"Not Significant"
"ENSG00000162745",298.055604967615,0.0443924165403217,0.310838823301928,0.142814903456258,0.886436366482514,0.999975617694874,"Not Significant"
"ENSG00000198929",173.066320282616,0.203185196244475,0.421363928586273,0.482208329806935,0.629657960093408,0.999975617694874,"Not Significant"
"ENSG00000239887",119.97018857379,0.0934751652829528,0.472895916026939,0.197665410325996,0.84330685426059,0.999975617694874,"Not Significant"
"ENSG00000198574",8.0585696029663,0.153166211106212,0.55860817362265,0.274192570640182,0.783936637191825,0.999975617694874,"Not Significant"
"ENSG00000152332",1837.0026995341,-0.184715832681784,0.288125370186659,-0.641095341802486,0.521460740497937,0.999975617694874,"Not Significant"
"ENSG00000117143",396.980488128716,-0.240224424511538,0.302165674189669,-0.795008980274674,0.426608278362356,0.999975617694874,"Not Significant"
"ENSG00000272574",27.223089830151,0.0669732697512062,0.42294507492713,0.15834980407975,0.8741811651787,0.999975617694874,"Not Significant"
"ENSG00000162733",726.523412161349,-0.293600643720984,0.373705618045584,-0.785646855555624,0.432074405965651,0.999975617694874,"Not Significant"
"ENSG00000132196",59.6049145072668,0.0762318478659015,0.358442293208909,0.212675371489914,0.831580178000372,0.999975617694874,"Not Significant"
"ENSG00000185860",52.6074537422167,0.712193595153405,0.950271044780857,0.749463638890149,0.453577806535757,0.999975617694874,"Not Significant"
"ENSG00000117152",47.8633015094982,-0.894371161869828,0.489468067717022,-1.82723086725832,0.0676650646591215,0.999975617694874,"Not Significant"
"ENSG00000143248",997.357925285649,0.091170178554983,0.423366727298319,0.215345639315537,0.829497849180671,0.999975617694874,"Not Significant"
"ENSG00000232995",56.2426697867664,0.0701326248550212,0.456821766025885,0.153522949366312,0.877985893852225,0.999975617694874,"Not Significant"
"ENSG00000143228",84.5582614634731,0.423440490038315,0.487749480082845,0.868151596935363,0.38531134795565,0.999975617694874,"Not Significant"
"ENSG00000185630",1346.88452647566,-0.00434686421359742,0.311334212386932,-0.0139620511998054,0.988860256839876,0.999975617694874,"Not Significant"
"ENSG00000207082",13.7211538320362,0.454169842980558,0.478389176618914,0.949373157207424,0.342430857628305,0.999975617694874,"Not Significant"
"ENSG00000269887",37.0543541391917,0.359109184540888,0.489402421718862,0.733770755117306,0.463088467185363,0.999975617694874,"Not Significant"
"ENSG00000271917",14.2473760957825,0.300424224928677,0.462682682100638,0.649309422096182,0.516138396857639,0.999975617694874,"Not Significant"
"ENSG00000143171",4.77138883998987,0.647117112871543,0.6879398913874,0.940659381688816,0.346879440548681,0.999975617694874,"Not Significant"
"ENSG00000237463",6.65152043641396,-1.68451744279769,1.16352139454938,-1.44777521985325,0.147679925186801,0.999975617694874,"Not Significant"
"ENSG00000143198",319.057879931054,-0.0418758552319001,0.293643499125971,-0.142607806256714,0.886599931999613,0.999975617694874,"Not Significant"
"ENSG00000143149",447.939748655503,-0.181572128654157,0.345762078638996,-0.525136039697786,0.599488624070287,0.999975617694874,"Not Significant"
"ENSG00000143183",575.506237871342,-0.467982960687989,0.212312348679305,-2.2042192251138,0.0275089303644174,0.811350478153366,"Not Significant"
"ENSG00000224358",27.1393561297836,-0.0712937683396341,0.388859680505934,-0.183340603085606,0.854530777639425,0.999975617694874,"Not Significant"
"ENSG00000143179",369.519320686687,0.0533005781435802,0.427795725054,0.124593526821364,0.900845353311784,0.999975617694874,"Not Significant"
"ENSG00000188859",26.6025272628817,0.429277461410222,0.480336966502432,0.893700654638348,0.371482075037664,0.999975617694874,"Not Significant"
"ENSG00000230898",3.49741664076029,-0.257660187823646,0.595398399648933,-0.432752570338736,0.665194533676534,0.999975617694874,"Not Significant"
"ENSG00000215835",2.69075969188879,-0.124933562808687,0.470046489236877,-0.265789800943983,0.790401098451466,0.999975617694874,"Not Significant"
"ENSG00000143157",852.957736041105,-0.0165524503016543,0.186475503638912,-0.0887647437794624,0.929268877438349,0.999975617694874,"Not Significant"
"ENSG00000152382",140.91727697397,-0.743997438417731,0.392179500139249,-1.8970839581201,0.057816858082541,0.975921894340186,"Not Significant"
